Date/Time,Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 07/03  24:00:00,0.0,190822.18558065844,0.0,13045681.33731864,13045681.337318642,0.0 
 07/04  00:15:00,0.0,183736.94731835236,0.0 
 07/04  00:30:00,0.0,178396.24568840068,0.0 
 07/04  00:45:00,0.0,172165.17648121838,0.0 
 07/04  01:00:00,0.0,263044.17257010345,0.0,12917094.352655191,12917094.352655193,0.0 
 07/04  01:15:00,0.0,266058.84799425469,0.0 
 07/04  01:30:00,0.0,266959.2214490775,0.0 
 07/04  01:45:00,0.0,268367.44218947927,0.0 
 07/04  02:00:00,0.0,290085.6491504205,0.0,13203966.22572473,13203966.225724735,0.0 
 07/04  02:15:00,0.0,263276.04558425585,0.0 
 07/04  02:30:00,0.0,252869.76789578878,0.0 
 07/04  02:45:00,0.0,244010.6037577188,0.0 
 07/04  03:00:00,0.0,236066.19304827119,0.0,13106042.147684388,13106042.147684392,0.0 
 07/04  03:15:00,0.0,232953.1820878411,0.0 
 07/04  03:30:00,0.0,229693.99141182097,0.0 
 07/04  03:45:00,0.0,226452.6362954892,0.0 
 07/04  04:00:00,0.0,222372.5981315806,0.0,13019333.75329573,13019333.75329573,0.0 
 07/04  04:15:00,0.0,211445.1887190119,0.0 
 07/04  04:30:00,0.0,200327.06148929886,0.0 
 07/04  04:45:00,0.0,188728.43290301233,0.0 
 07/04  05:00:00,0.0,180786.81365640538,0.0,12623570.791399124,12623570.791399124,0.0 
 07/04  05:15:00,0.0,187597.9810665329,0.0 
 07/04  05:30:00,0.0,191681.11402032717,0.0 
 07/04  05:45:00,0.0,210290.89576653299,0.0 
 07/04  06:00:00,0.0,232392.7328080296,0.0,11813501.428374585,11813501.428374585,0.0 
 07/04  06:15:00,0.0,265054.06616095526,0.0 
 07/04  06:30:00,0.0,307781.85625117036,0.0 
 07/04  06:45:00,0.0,351420.1262366803,0.0 
 07/04  07:00:00,0.0,396979.5549629778,0.0,12266945.737665477,12266945.737665479,0.0 
 07/04  07:15:00,0.0,442394.24989306178,0.0 
 07/04  07:30:00,0.0,492376.72858045637,0.0 
 07/04  07:45:00,0.0,535886.0245533664,0.0 
 07/04  08:00:00,0.0,578789.4148462333,0.0,13115220.457597245,13115220.457597249,0.0 
 07/04  08:15:00,0.0,647863.414239684,0.0 
 07/04  08:30:00,0.0,717828.6707943849,0.0 
 07/04  08:45:00,0.0,787428.4441942716,0.0 
 07/04  09:00:00,0.0,862518.3093726244,0.0,14131197.42394263,14131197.42394263,0.0 
 07/04  09:15:00,0.0,881137.8211213333,0.0 
 07/04  09:30:00,0.0,898091.4803893505,0.0 
 07/04  09:45:00,0.0,916963.9158926592,0.0 
 07/04  10:00:00,0.0,934093.8409816139,0.0,14730389.167945104,14730389.167945106,0.0 
 07/04  10:15:00,0.0,947018.8628508687,0.0 
 07/04  10:30:00,0.0,958347.9572648099,0.0 
 07/04  10:45:00,0.0,966002.6177300445,0.0 
 07/04  11:00:00,0.0,979711.8675690538,0.0,14859533.329411556,14859533.329411556,0.0 
 07/04  11:15:00,0.0,992318.2166004124,0.0 
 07/04  11:30:00,0.0,1003527.6171459111,0.0 
 07/04  11:45:00,0.0,1014253.7844131715,0.0 
 07/04  12:00:00,0.0,1024527.931026626,0.0,15011332.92266829,15011332.92266829,0.0 
 07/04  12:15:00,0.0,1026179.6564297106,0.0 
 07/04  12:30:00,0.0,1027665.6038663096,0.0 
 07/04  12:45:00,0.0,1025176.7149926216,0.0 
 07/04  13:00:00,0.0,1021644.1608081837,0.0,15045771.095999428,15045771.095999429,0.0 
 07/04  13:15:00,0.0,1020473.0229643905,0.0 
 07/04  13:30:00,0.0,1020454.1577696486,0.0 
 07/04  13:45:00,0.0,1023044.0138387375,0.0 
 07/04  14:00:00,0.0,1027225.7821175328,0.0,15058510.227552273,15058510.227552273,0.0 
 07/04  14:15:00,0.0,1041492.6159280578,0.0 
 07/04  14:30:00,0.0,1056045.2088203799,0.0 
 07/04  14:45:00,0.0,1068313.4396357213,0.0 
 07/04  15:00:00,0.0,1080085.5306777978,0.0,15155010.470504726,15155010.470504728,0.0 
 07/04  15:15:00,0.0,1095157.3208745616,0.0 
 07/04  15:30:00,0.0,1107456.4593601509,0.0 
 07/04  15:45:00,0.0,1118557.0568064149,0.0 
 07/04  16:00:00,0.0,1130250.3795590769,0.0,15349788.596286934,15349788.596286936,0.0 
 07/04  16:15:00,0.0,1106156.992609303,0.0 
